Tanggal,Premium,Medium
2024-01-13,15000.0,12750.0
2024-01-14,15000.0,12500.0
2024-01-15,15000.0,12500.0
2024-01-16,15000.0,12750.0
2024-01-17,15000.0,13000.0
2024-01-18,15000.0,13000.0
2024-01-19,14750.0,12000.0
2024-01-20,15000.0,12000.0
2024-01-21,14750.0,12000.0
2024-01-22,15000.0,12750.0
2024-01-23,15250.0,12750.0
2024-01-24,15250.0,12750.0
2024-01-25,15250.0,12500.0
2024-01-26,15000.0,12500.0
2024-01-27,15250.0,12750.0
2024-01-28,15250.0,12750.0
2024-01-29,15250.0,12750.0
2024-01-30,15500.0,12750.0
2024-01-31,15500.0,13000.0
2024-02-01,15500.0,13000.0
2024-02-02,15500.0,13000.0
2024-02-03,15250.0,12750.0
2024-02-04,15250.0,12500.0
2024-02-05,15750.0,13000.0
2024-02-06,15500.0,13000.0
2024-02-07,15500.0,13000.0
2024-02-08,15750.0,13000.0
2024-02-09,15750.0,13000.0
2024-02-10,16000.0,13500.0
2024-02-11,15750.0,13000.0
2024-02-12,15750.0,13000.0
2024-02-13,15750.0,13250.0
2024-02-14,16000.0,13000.0
2024-02-15,15750.0,13000.0
2024-02-16,15500.0,13000.0
2024-02-17,15500.0,13000.0
2024-02-18,15000.0,13000.0
2024-02-19,16000.0,14000.0
2024-02-20,15500.0,13000.0
2024-02-21,15500.0,12750.0
2024-02-22,16500.0,13500.0
2024-02-23,16500.0,13500.0
2024-02-24,16500.0,13500.0
2024-02-25,16500.0,13500.0
2024-02-26,16500.0,14000.0
2024-02-27,17000.0,14000.0
2024-02-28,16500.0,14000.0
2024-02-29,16500.0,14500.0
2024-03-01,16500.0,14500.0
2024-03-02,16500.0,14500.0
2024-03-03,17250.0,15500.0
2024-03-04,16500.0,14500.0
2024-03-05,16500.0,14500.0
2024-03-06,17000.0,15000.0
2024-03-07,17000.0,15000.0
2024-03-08,17000.0,15000.0
2024-03-09,17000.0,15000.0
2024-03-10,17000.0,15000.0
2024-03-11,18000.0,16250.0
2024-03-12,18000.0,16250.0
2024-03-13,17500.0,15750.0
2024-03-14,17500.0,15750.0
2024-03-15,17500.0,15750.0
2024-03-16,17750.0,15750.0
2024-03-17,17750.0,15500.0
2024-03-18,17500.0,15500.0
2024-03-19,17500.0,15500.0
2024-03-20,17250.0,15500.0
2024-03-21,17250.0,15500.0
2024-03-22,17250.0,15500.0
2024-03-23,17250.0,15500.0
2024-03-24,17500.0,16000.0
2024-03-25,17250.0,15500.0
2024-03-26,17250.0,15250.0
2024-03-27,17500.0,15500.0
2024-03-28,16000.0,15000.0
2024-03-29,16500.0,15000.0
2024-03-30,16500.0,15000.0
2024-03-31,16000.0,15000.0
2024-04-01,16500.0,15000.0
2024-04-02,17000.0,15250.0
2024-04-03,17000.0,15250.0
2024-04-04,17000.0,15250.0
2024-04-05,17000.0,15250.0
2024-04-06,17000.0,15000.0
2024-04-07,17000.0,15000.0
2024-04-08,16500.0,15000.0
2024-04-09,16000.0,14500.0
2024-04-10,16500.0,15000.0
2024-04-11,16500.0,15000.0
2024-04-12,16500.0,15000.0
2024-04-13,16500.0,15000.0
2024-04-14,16500.0,15000.0
2024-04-15,16500.0,15000.0
2024-04-16,16500.0,15000.0
2024-04-17,16500.0,15000.0
2024-04-18,16500.0,14750.0
2024-04-19,16250.0,14500.0
2024-04-20,16250.0,14500.0
2024-04-21,16500.0,15000.0
2024-04-22,16500.0,15000.0
2024-04-23,16500.0,15000.0
2024-04-24,16500.0,15000.0
2024-04-25,17000.0,15000.0
2024-04-26,16250.0,14500.0
2024-04-27,16000.0,14500.0
2024-04-28,16000.0,14500.0
2024-04-29,16000.0,14500.0
2024-04-30,15750.0,14250.0
2024-05-01,15750.0,14250.0
2024-05-02,15500.0,14000.0
2024-05-03,15500.0,14000.0
2024-05-04,15500.0,14000.0
2024-05-05,15500.0,14000.0
2024-05-06,15500.0,14000.0
2024-05-07,15750.0,14000.0
2024-05-08,15500.0,14000.0
2024-05-09,15750.0,14000.0
2024-05-10,15750.0,14000.0
2024-05-11,15750.0,14000.0
2024-05-12,15250.0,13750.0
2024-05-13,15250.0,13750.0
2024-05-14,15250.0,13750.0
2024-05-15,15000.0,13750.0
2024-05-16,15750.0,14250.0
2024-05-17,15750.0,14250.0
2024-05-18,15750.0,14250.0
2024-05-19,15750.0,14250.0
2024-05-20,15750.0,14250.0
2024-05-21,15750.0,14250.0
2024-05-22,15750.0,14250.0
2024-05-23,15500.0,14250.0
2024-05-24,15800.0,14250.0
2024-05-25,15900.0,14500.0
2024-05-26,15800.0,14500.0
2024-05-27,15850.0,14750.0
2024-05-28,15850.0,14750.0
2024-05-29,15750.0,14750.0
2024-05-30,15750.0,14750.0
2024-05-31,15750.0,14750.0
2024-06-01,15750.0,14500.0
2024-06-02,15750.0,14500.0
2024-06-03,15750.0,14250.0
2024-06-04,15500.0,14000.0
2024-06-05,15500.0,14000.0
2024-06-06,15500.0,14000.0
2024-06-07,15250.0,14000.0
2024-06-08,15250.0,14000.0
2024-06-09,15250.0,14000.0
2024-06-10,15250.0,14000.0
2024-06-11,15250.0,14000.0
2024-06-12,15250.0,14000.0
2024-06-13,15250.0,14000.0
2024-06-14,16000.0,15000.0
2024-06-15,15250.0,14000.0
2024-06-16,15500.0,14250.0
2024-06-17,15500.0,14125.0
2024-06-18,15500.0,14125.0
2024-06-19,15500.0,14250.0
2024-06-20,15500.0,14250.0
2024-06-21,15500.0,14000.0
2024-06-22,15500.0,14000.0
2024-06-23,15000.0,13000.0
2024-06-24,16000.0,14500.0
2024-06-25,16000.0,14500.0
2024-06-26,16000.0,14500.0
2024-06-27,16000.0,14500.0
2024-06-28,16000.0,14500.0
2024-06-29,16000.0,14500.0
2024-06-30,16000.0,14500.0
2024-07-01,16000.0,14500.0
2024-07-02,16000.0,14000.0
2024-07-03,16000.0,14500.0
2024-07-04,16000.0,14000.0
2024-07-05,15750.0,14250.0
2024-07-06,15750.0,14250.0
2024-07-07,15500.0,14250.0
2024-07-08,15500.0,14250.0
2024-07-09,15000.0,13500.0
2024-07-10,15500.0,14000.0
2024-07-11,15500.0,14000.0
2024-07-12,15500.0,14000.0
2024-07-13,15500.0,14000.0
2024-07-14,15000.0,13000.0
2024-07-15,15500.0,14000.0
2024-07-16,14500.0,13000.0
2024-07-17,15250.0,14000.0
2024-07-18,15250.0,14000.0
2024-07-19,15250.0,14000.0
2024-07-20,15250.0,14000.0
2024-07-21,15250.0,14000.0
2024-07-22,14500.0,13000.0
2024-07-23,15000.0,14000.0
2024-07-24,15000.0,14000.0
2024-07-25,15250.0,14250.0
2024-07-26,15250.0,14250.0
2024-07-27,15000.0,14250.0
2024-07-28,14000.0,13500.0
2024-07-29,15250.0,14250.0
2024-07-30,15250.0,14250.0
2024-07-31,15250.0,14250.0
2024-08-01,15250.0,14250.0
2024-08-02,15250.0,14250.0
2024-08-03,15500.0,14250.0
2024-08-04,15500.0,14250.0
2024-08-05,15500.0,14250.0
2024-08-06,15500.0,14250.0
2024-08-07,15500.0,14000.0
2024-08-08,15500.0,14000.0
2024-08-09,15500.0,14000.0
2024-08-10,15500.0,14000.0
2024-08-11,15000.0,13500.0
2024-08-12,15500.0,14250.0
2024-08-13,15500.0,14000.0
2024-08-14,15500.0,14000.0
2024-08-15,16000.0,15000.0
2024-08-16,15000.0,13000.0
2024-08-17,15250.0,14000.0
2024-08-18,15250.0,14000.0
2024-08-19,15250.0,14250.0
2024-08-20,15250.0,14250.0
2024-08-21,15250.0,14250.0
2024-08-22,15000.0,13500.0
2024-08-23,15500.0,14250.0
2024-08-24,15500.0,14250.0
2024-08-25,15500.0,14250.0
2024-08-26,15500.0,14250.0
2024-08-27,15000.0,13000.0
2024-08-28,15500.0,14000.0
2024-08-29,15500.0,14250.0
2024-08-30,15250.0,14250.0
2024-08-31,15250.0,14250.0
2024-09-01,15250.0,14000.0
2024-09-02,14500.0,13000.0
2024-09-03,15250.0,14000.0
2024-09-04,15250.0,14000.0
2024-09-05,15250.0,14000.0
2024-09-06,15000.0,14000.0
2024-09-07,14500.0,14000.0
2024-09-08,15000.0,14000.0
2024-09-09,15000.0,14000.0
2024-09-10,15250.0,14250.0
2024-09-11,15250.0,14250.0
2024-09-12,15250.0,14250.0
2024-09-13,15250.0,14250.0
2024-09-14,15250.0,14250.0
2024-09-15,15500.0,14250.0
2024-09-16,15500.0,14250.0
2024-09-17,15500.0,14250.0
2024-09-18,15500.0,14250.0
2024-09-19,15250.0,14000.0
2024-09-20,15250.0,14000.0
2024-09-21,14500.0,13000.0
2024-09-22,15250.0,14000.0
2024-09-23,15000.0,14000.0
2024-09-24,16000.0,15000.0
2024-09-25,15000.0,14000.0
2024-09-26,15000.0,14000.0
2024-09-27,15000.0,14000.0
2024-09-28,15000.0,14000.0
2024-09-29,15000.0,14250.0
2024-09-30,15000.0,14250.0
2024-10-01,15000.0,14250.0
2024-10-02,15000.0,14250.0
2024-10-03,15000.0,14250.0
2024-10-04,14750.0,13500.0
2024-10-05,14750.0,13500.0
2024-10-06,14750.0,13500.0
2024-10-07,14750.0,13500.0
2024-10-08,14750.0,13750.0
2024-10-09,15000.0,14000.0
2024-10-10,14000.0,13000.0
2024-10-11,14000.0,13000.0
2024-10-12,15500.0,14250.0
2024-10-13,15500.0,14250.0
2024-10-14,15500.0,14250.0
2024-10-15,15500.0,14250.0
2024-10-16,14500.0,13500.0
2024-10-17,15250.0,14250.0
2024-10-18,14500.0,13500.0
2024-10-19,15250.0,14250.0
2024-10-20,14500.0,13000.0
2024-10-21,15000.0,14000.0
2024-10-22,15000.0,14000.0
2024-10-23,15000.0,14000.0
2024-10-24,15000.0,14000.0
2024-10-25,15000.0,14000.0
2024-10-26,15000.0,12250.0
2024-10-27,15000.0,14000.0
2024-10-28,14000.0,13000.0
2024-10-29,15250.0,14250.0
2024-10-30,15250.0,14250.0
2024-10-31,15250.0,14250.0
2024-11-01,15250.0,14250.0
2024-11-02,15250.0,14250.0
2024-11-03,15250.0,14000.0
2024-11-04,15000.0,14000.0
2024-11-05,15000.0,14000.0
2024-11-06,15000.0,14000.0
2024-11-07,15000.0,14000.0
2024-11-08,14500.0,13000.0
2024-11-09,15250.0,14000.0
2024-11-10,14500.0,13000.0
2024-11-11,14500.0,13000.0
2024-11-12,15250.0,14000.0
2024-11-13,15500.0,14250.0
2024-11-14,15500.0,14250.0
2024-11-15,15500.0,14250.0
2024-11-16,15500.0,14250.0
2024-11-17,15000.0,14000.0
2024-11-18,15000.0,14000.0
2024-11-19,15000.0,14000.0
2024-11-20,15000.0,14000.0
2024-11-21,15000.0,14000.0
2024-11-22,14750.0,13500.0
2024-11-23,14500.0,13000.0
2024-11-24,14750.0,13500.0
2024-11-25,14750.0,13500.0
2024-11-26,15000.0,13750.0
2024-11-27,14750.0,13500.0
2024-11-28,14500.0,13500.0
2024-11-29,14500.0,13500.0
2024-11-30,14500.0,13250.0
2024-12-01,14500.0,13250.0
2024-12-02,14500.0,13250.0
2024-12-03,14500.0,13250.0
2024-12-04,14500.0,13250.0
2024-12-05,14500.0,13500.0
2024-12-06,14750.0,13500.0
2024-12-07,14750.0,13500.0
2024-12-08,14500.0,13000.0
2024-12-09,14750.0,13500.0
2024-12-10,14750.0,13500.0
2024-12-11,14750.0,13500.0
2024-12-12,14500.0,13500.0
2024-12-13,14750.0,13750.0
2024-12-14,14500.0,13500.0
2024-12-15,14750.0,13500.0
2024-12-16,14750.0,13500.0
2024-12-17,14750.0,13500.0
2024-12-18,14500.0,13000.0
2024-12-19,14500.0,13500.0
2024-12-20,14500.0,13500.0
2024-12-21,14500.0,13500.0
2024-12-22,14500.0,13500.0
2024-12-23,14750.0,13500.0
2024-12-24,14500.0,13500.0
2024-12-25,14500.0,13500.0
2024-12-26,14500.0,13500.0
2024-12-27,14500.0,13500.0
2024-12-28,14500.0,13500.0
2024-12-29,14500.0,13500.0
2024-12-30,14500.0,13500.0
2024-12-31,14500.0,13500.0
2025-01-01,15000.0,13750.0
2025-01-02,15000.0,14000.0
2025-01-03,15000.0,14000.0
2025-01-04,14750.0,13750.0
2025-01-05,14750.0,13750.0
2025-01-06,14750.0,13750.0
2025-01-07,14750.0,13750.0
2025-01-08,14750.0,13750.0
2025-01-09,14750.0,13750.0
2025-01-10,14750.0,13500.0
2025-01-11,14500.0,13500.0
2025-01-12,14500.0,13500.0
2025-01-13,15000.0,14000.0
2025-01-14,15000.0,13750.0
2025-01-15,14750.0,13500.0
2025-01-16,14750.0,13500.0
2025-01-17,14750.0,13750.0
2025-01-18,14500.0,13500.0
2025-01-19,15000.0,13500.0
2025-01-20,15000.0,13500.0
2025-01-21,15000.0,13750.0
2025-01-22,15000.0,14200.0
2025-01-23,15000.0,13750.0
2025-01-24,15000.0,14000.0
2025-01-25,15000.0,14000.0
2025-01-26,15000.0,14000.0
2025-01-27,15000.0,14000.0
2025-01-28,15000.0,13750.0
2025-01-29,15000.0,14000.0
2025-01-30,15000.0,14000.0
2025-01-31,15000.0,14000.0
2025-02-01,15000.0,14000.0
2025-02-02,15000.0,14000.0
2025-02-03,15000.0,14000.0
2025-02-04,15000.0,14000.0
2025-02-05,15000.0,14000.0
2025-02-06,14667.0,13333.0
2025-02-07,14750.0,13500.0
2025-02-08,14750.0,13500.0
2025-02-09,14750.0,13500.0
2025-02-10,15000.0,14000.0
2025-02-11,15000.0,14000.0
2025-02-12,15250.0,14000.0
2025-02-13,15250.0,14000.0
2025-02-14,15250.0,14000.0
2025-02-15,15000.0,14000.0
2025-02-16,15000.0,14000.0
2025-02-17,15250.0,14000.0
2025-02-18,15250.0,14000.0
2025-02-19,15250.0,14000.0
2025-02-20,15250.0,14000.0
2025-02-21,15500.0,14000.0
2025-02-22,15000.0,13750.0
2025-02-23,15000.0,13750.0
2025-02-24,15000.0,13750.0
2025-02-25,15000.0,13750.0
2025-02-26,15000.0,13750.0
2025-02-27,15000.0,13750.0
2025-02-28,15500.0,13500.0
2025-03-01,16000.0,13500.0
2025-03-02,15500.0,14000.0
2025-03-03,15500.0,14000.0
2025-03-04,15500.0,14000.0
2025-03-05,15500.0,14000.0
2025-03-06,15500.0,14000.0
2025-03-07,15500.0,14000.0
2025-03-08,15500.0,14000.0
2025-03-09,15500.0,14000.0
2025-03-10,15500.0,14000.0
2025-03-11,15500.0,14000.0
2025-03-12,15500.0,14000.0
2025-03-13,15000.0,13750.0
2025-03-14,15000.0,13750.0
2025-03-15,15000.0,13750.0
2025-03-16,15000.0,13750.0
2025-03-17,15000.0,13750.0
2025-03-18,15000.0,13750.0
2025-03-19,15000.0,13750.0
2025-03-20,15000.0,13750.0
2025-03-21,15000.0,13750.0
2025-03-22,15000.0,13750.0
2025-03-23,15000.0,14000.0
2025-03-24,15000.0,14000.0
2025-03-25,15500.0,14250.0
2025-03-26,15500.0,14250.0
2025-03-27,15500.0,14250.0
2025-03-28,16000.0,14250.0
2025-03-29,16000.0,14250.0
2025-03-30,16000.0,14250.0
2025-03-31,16000.0,14250.0
2025-04-01,16000.0,14250.0
2025-04-02,15000.0,14000.0
2025-04-03,15500.0,14500.0
2025-04-04,15500.0,14500.0
2025-04-05,15500.0,14500.0
2025-04-06,15500.0,14250.0
2025-04-07,16000.0,14500.0
2025-04-08,15500.0,14250.0
2025-04-09,15000.0,14000.0
2025-04-10,15000.0,14000.0
2025-04-11,15000.0,14000.0
2025-04-12,15000.0,14000.0
2025-04-13,15000.0,14000.0
2025-04-14,15000.0,14000.0
2025-04-15,15000.0,14000.0
2025-04-16,15000.0,14000.0
2025-04-17,15000.0,14000.0
2025-04-18,15000.0,13750.0
2025-04-19,15000.0,13750.0
2025-04-20,15000.0,13500.0
2025-04-21,15000.0,13750.0
2025-04-22,15000.0,13750.0
2025-04-23,15000.0,13750.0
2025-04-24,15000.0,13750.0
2025-04-25,14750.0,13500.0
2025-04-26,14750.0,13500.0
2025-04-27,14750.0,13500.0
2025-04-28,14750.0,13500.0
2025-04-29,14750.0,13500.0
2025-04-30,15000.0,13750.0
2025-05-01,15000.0,13750.0
2025-05-02,15000.0,13750.0
2025-05-03,15000.0,14000.0
2025-05-04,15000.0,14000.0
2025-05-05,15000.0,14000.0
2025-05-06,15000.0,14000.0
2025-05-07,15000.0,14000.0
2025-05-08,14500.0,13500.0
2025-05-09,14500.0,13500.0
2025-05-10,14500.0,13500.0
2025-05-11,14500.0,13500.0
2025-05-12,14500.0,13500.0
2025-05-13,14500.0,13500.0
2025-05-14,14500.0,13500.0
2025-05-15,14500.0,13500.0
2025-05-16,14500.0,13500.0
2025-05-17,14500.0,13500.0
2025-05-18,14500.0,13500.0
2025-05-19,14500.0,13500.0
2025-05-20,14500.0,13500.0
2025-05-21,14500.0,13500.0
2025-05-22,14500.0,13500.0
2025-05-23,14500.0,13500.0
2025-05-24,14500.0,13500.0
2025-05-25,14500.0,13500.0
2025-05-26,14500.0,13500.0
2025-05-27,14500.0,13500.0
2025-05-28,14500.0,13500.0
2025-05-29,14500.0,13500.0
2025-05-30,14750.0,13500.0
2025-05-31,14750.0,13500.0
2025-06-01,14500.0,13000.0
2025-06-02,14750.0,13500.0
2025-06-03,14750.0,13500.0
2025-06-04,14750.0,13500.0
2025-06-05,14750.0,13500.0
2025-06-06,14750.0,13500.0
2025-06-07,15000.0,14000.0
2025-06-08,15000.0,13750.0
2025-06-09,15000.0,14000.0
2025-06-10,15000.0,14000.0
2025-06-11,15000.0,14000.0
2025-06-12,15000.0,14000.0
2025-06-13,15000.0,14000.0
2025-06-14,15000.0,14000.0
2025-06-15,15000.0,14000.0
2025-06-16,15000.0,14000.0
2025-06-17,15000.0,14000.0
2025-06-18,15000.0,14000.0
2025-06-19,15000.0,14000.0
2025-06-20,15250.0,14000.0
